Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1698242939.233259,447,1698242939,232908248,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242940.233473,448,1698242940,233177185,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242941.234249,449,1698242941,233820199,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242942.2337582,450,1698242942,233453512,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242943.2322834,451,1698242943,231941938,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242944.232535,452,1698242944,232191085,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242945.2323549,453,1698242945,232099056,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242946.2322335,454,1698242946,231967687,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242947.2328982,455,1698242947,232362985,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242948.2324584,456,1698242948,232156515,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242949.2328315,457,1698242949,232463836,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242950.2327096,458,1698242950,232414484,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242951.2320588,459,1698242951,231733322,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242952.2328734,460,1698242952,232485294,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242953.2340665,461,1698242953,233758211,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242954.2327485,462,1698242954,232440233,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242955.2322884,463,1698242955,232005834,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242956.2339137,464,1698242956,233488559,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242957.2335024,465,1698242957,233112335,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242958.233738,466,1698242958,233258008,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242959.233948,467,1698242959,233595609,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242960.2334414,468,1698242960,233125448,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242961.233804,469,1698242961,233340501,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242962.2337158,470,1698242962,233427286,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242963.233503,471,1698242963,233029127,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242964.234191,472,1698242964,233626604,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242965.234622,473,1698242965,234364509,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242966.2340078,474,1698242966,233638763,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
